,compoundA,compoundB,success
28328,1300,0.34,TRUE
28329,1000,0.43,FALSE
28330,1000,0.39,TRUE
28331,1100,0.29,FALSE
28332,900,0.31,FALSE
28333,700,0.26,FALSE
28334,1300,0.35,FALSE
28335,1000,0.38,TRUE
28336,1000,0.35,FALSE
28337,1000,0.22,FALSE
28338,1200,0.26,FALSE
28339,1400,0.42,FALSE
28340,900,0.33,FALSE
28341,900,0.26,FALSE
28342,1300,0.45,FALSE
28343,900,0.51,FALSE
28344,1300,0.26,FALSE
28345,900,0.51,FALSE
28346,1400,0.58,TRUE
28347,1300,0.25,FALSE
28348,900,0.55,FALSE
28349,1200,0.39,FALSE
28350,1500,0.36,FALSE
28351,1400,0.49,FALSE
28352,1300,0.36,FALSE
28353,1000,0.3,FALSE
28354,1300,0.44,FALSE
28355,800,0.31,FALSE
28356,900,0.24,FALSE
28357,1300,0.35,FALSE
28358,1000,0.44,FALSE
28359,1000,0.36,FALSE
28360,900,0.55,FALSE
28361,700,0.38,FALSE
28362,1000,0.39,FALSE
28363,1300,0.39,TRUE
28364,1000,0.36,FALSE
28365,900,0.42,FALSE
28366,900,0.38,FALSE
28367,1400,0.44,FALSE
28368,900,0.32,FALSE
28369,900,0.45,FALSE
28370,1300,0.28,FALSE
28371,1300,0.42,TRUE
28372,900,0.53,FALSE
28373,800,0.27,FALSE
28374,400,0.53,FALSE
28375,900,0.37,FALSE
28376,900,0.48,FALSE
28377,1100,0.35,FALSE
28378,900,0.57,FALSE
28379,1000,0.27,FALSE
28380,1400,0.37,FALSE
28381,1300,0.39,FALSE
28382,1000,0.22,FALSE
28383,1000,0.29,FALSE
28384,1400,0.31,FALSE
28385,1500,0.39,FALSE
28386,1400,0.5,FALSE
28387,900,0.37,FALSE
28388,1300,0.31,FALSE
28389,1100,0.36,FALSE
28390,900,0.29,FALSE
28391,900,0.6,FALSE
28392,900,0.18,FALSE
28393,1100,0.44,FALSE
28394,600,0.56,FALSE
28395,1000,0.56,FALSE
28396,1000,0.44,FALSE
28397,1000,0.52,FALSE
28398,900,0.48,FALSE
28399,1000,0.48,FALSE
28400,1000,0.51,FALSE
28401,1200,0.35,FALSE
28402,900,0.37,TRUE
28403,1100,0.66,FALSE
28404,1300,0.28,TRUE
28405,1000,0.44,TRUE
28406,1000,0.4,FALSE
28407,1000,0.4,FALSE
28408,900,0.43,FALSE
28409,1300,0.42,FALSE
28410,900,0.28,TRUE
28411,900,0.19,FALSE
28412,900,0.44,TRUE
28413,1600,0.46,FALSE
28414,900,0.58,FALSE
28415,600,0.39,FALSE
28416,900,0.2,FALSE
28417,900,0.31,FALSE
28418,1400,0.3,FALSE
28419,900,0.2,FALSE
28420,400,0.54,FALSE
28421,700,0.37,FALSE
28422,1300,0.52,FALSE
28423,900,0.3,FALSE
28424,1000,0.32,FALSE
28425,900,0.39,FALSE
28426,1300,0.23,FALSE
28427,1000,0.2,FALSE
28428,900,0.25,FALSE
28429,1300,0.34,FALSE
28430,900,0.39,FALSE
28431,1400,0.48,FALSE
28432,900,0.2,FALSE
28433,900,0.34,FALSE
28434,1000,0.44,FALSE
28435,1000,0.38,FALSE
28436,1300,0.45,FALSE
28437,1300,0.41,FALSE
28438,500,0.47,FALSE
28439,900,0.29,FALSE
28440,1000,0.51,FALSE
28441,1300,0.55,FALSE
28442,1300,0.7,FALSE
28443,1300,0.59,TRUE
28444,900,0.46,FALSE
28445,900,0.25,FALSE
28446,1300,0.34,FALSE
28447,1100,0.56,FALSE
28448,1200,0.45,FALSE
28449,700,0.44,FALSE
28450,1300,0.44,FALSE
28451,1300,0.38,FALSE
28452,600,0.49,FALSE
28453,1400,0.32,FALSE
28454,900,0.42,TRUE
28455,900,0.57,FALSE
28456,900,0.29,FALSE
28457,1300,0.49,TRUE
28458,1000,0.34,FALSE
28459,1000,0.44,FALSE
28460,1400,0.34,FALSE
28461,700,0.23,FALSE
28462,1000,0.37,FALSE
28463,900,0.42,FALSE
28464,900,0.51,FALSE
28465,1100,0.58,FALSE
28466,900,0.44,FALSE
28467,700,0.3,FALSE
28468,1000,0.43,FALSE
28469,900,0.41,FALSE
28470,1300,0.39,FALSE
28471,1300,0.28,FALSE
28472,900,0.38,FALSE
28473,1300,0.28,FALSE
28474,1300,0.5,FALSE
28475,1300,0.48,FALSE
28476,700,0.55,FALSE
28477,1500,0.5,FALSE
28478,1200,0.34,FALSE
28479,1300,0.36,FALSE
28480,1500,0.38,FALSE
28481,800,0.2,FALSE
28482,700,0.48,FALSE
28483,400,0.61,FALSE
28484,1300,0.38,FALSE
28485,1000,0.52,FALSE
28486,900,0.38,FALSE
28487,900,0.26,FALSE
28488,1000,0.26,FALSE
28489,900,0.23,FALSE
28490,900,0.33,FALSE
28491,600,0.31,FALSE
28492,1000,0.46,FALSE
28493,900,0.3,FALSE
28494,900,0.56,FALSE
28495,900,0.33,FALSE
28496,900,0.5,FALSE
28497,400,0.61,FALSE
28498,1000,0.44,FALSE
28499,1200,0.31,FALSE
28500,1000,0.71,FALSE
28501,1200,0.34,TRUE
28502,1300,0.44,FALSE
28503,1300,0.35,FALSE
28504,900,0.31,FALSE
28505,1300,0.39,FALSE
28506,1300,0.41,FALSE
28507,1000,0.62,FALSE
28508,1000,0.59,FALSE
28509,700,0.38,FALSE
28510,1300,0.39,FALSE
28511,1000,0.34,FALSE
28512,900,0.49,FALSE
28513,900,0.6,TRUE
28514,1400,0.41,FALSE
28515,1300,0.38,FALSE
28516,600,0.39,FALSE
28517,1000,0.4,FALSE
28518,900,0.58,FALSE
28519,1000,0.42,FALSE
28520,1000,0.39,FALSE
28521,1300,0.41,TRUE
28522,1200,0.29,FALSE
28523,1000,0.41,FALSE
28524,1000,0.32,FALSE
28525,900,0.38,TRUE
28526,1600,0.54,FALSE
28527,900,0.49,FALSE
28528,900,0.46,FALSE
28529,1300,0.38,FALSE
28530,1500,0.46,FALSE
28531,1300,0.42,FALSE
28532,900,0.51,FALSE
28533,1100,0.19,FALSE
28534,1100,0.21,FALSE
28535,900,0.22,FALSE
28536,900,0.64,FALSE
28537,1300,0.55,FALSE
28538,900,0.32,FALSE
28539,1000,0.43,FALSE
28540,900,0.32,FALSE
28541,900,0.33,FALSE
28542,500,0.62,FALSE
28543,1600,0.6,FALSE
28544,1000,0.45,FALSE
28545,1000,0.35,FALSE
28546,1300,0.32,FALSE
28547,900,0.29,FALSE
28548,900,0.47,FALSE
28549,900,0.52,FALSE
28550,900,0.39,FALSE
28551,1300,0.33,FALSE
28552,1400,0.41,TRUE
28553,900,0.47,FALSE
28554,1200,0.37,FALSE
28555,1400,0.33,FALSE
28556,900,0.26,FALSE
28557,900,0.33,FALSE
28558,1300,0.38,FALSE
28559,1400,0.44,FALSE
28560,1600,0.33,FALSE
28561,900,0.38,FALSE
28562,800,0.58,FALSE
28563,1100,0.26,FALSE
28564,1400,0.28,FALSE
28565,1300,0.26,FALSE
28566,1400,0.41,FALSE
28567,1000,0.4,FALSE
28568,900,0.31,FALSE
28569,900,0.31,FALSE
28570,600,0.54,FALSE
28571,1000,0.42,FALSE
28572,1300,0.38,FALSE
28573,1000,0.41,FALSE
28574,900,0.42,FALSE
28575,900,0.37,FALSE
28576,900,0.37,FALSE
28577,1500,0.52,FALSE
28578,1000,0.42,FALSE
28579,600,0.52,FALSE
28580,900,0.54,FALSE
28581,900,0.26,FALSE
28582,900,0.3,FALSE
28583,1000,0.52,FALSE
28584,900,0.55,TRUE
28585,1100,0.37,TRUE
28586,1500,0.37,TRUE
28587,900,0.22,FALSE
28588,1000,0.23,FALSE
28589,1300,0.44,FALSE
28590,1300,0.37,FALSE
28591,1300,0.47,FALSE
28592,1000,0.31,TRUE
28593,1000,0.42,FALSE
28594,1500,0.3,FALSE
28595,900,0.34,TRUE
28596,1400,0.5,FALSE
28597,900,0.21,FALSE
28598,1000,0.45,FALSE
28599,900,0.46,FALSE
28600,1500,0.46,FALSE
28601,1300,0.32,TRUE
28602,1000,0.41,FALSE
28603,1000,0.52,FALSE
28604,900,0.52,FALSE
28605,1000,0.33,FALSE
28606,900,0.5,FALSE
28607,1000,0.35,FALSE
28608,1000,0.39,FALSE
28609,1100,0.29,FALSE
28610,900,0.41,FALSE
28611,700,0.52,FALSE
28612,1300,0.5,FALSE
28613,1300,0.35,FALSE
28614,900,0.42,FALSE
28615,1100,0.34,FALSE
28616,1300,0.59,FALSE
28617,1200,0.37,FALSE
28618,900,0.47,FALSE
28619,1300,0.49,FALSE
28620,900,0.38,FALSE
28621,1000,0.63,FALSE
28622,1400,0.44,FALSE
28623,900,0.27,FALSE
28624,1100,0.46,FALSE
28625,400,0.45,FALSE
28626,1300,0.43,FALSE
28627,900,0.35,FALSE
28628,1300,0.38,TRUE
28629,1000,0.24,FALSE
28630,1300,0.3,FALSE
28631,700,0.39,FALSE
28632,1300,0.35,FALSE
28633,1500,0.46,FALSE
28634,900,0.38,FALSE
28635,1400,0.65,FALSE
28636,900,0.48,FALSE
28637,900,0.34,FALSE
28638,1000,0.45,FALSE
28639,1300,0.3,FALSE
28640,1200,0.37,FALSE
28641,900,0.31,FALSE
28642,1300,0.5,FALSE
28643,1300,0.51,FALSE
28644,1400,0.48,FALSE
28645,900,0.37,FALSE
28646,600,0.24,FALSE
28647,1000,0.35,FALSE
28648,900,0.62,FALSE
28649,900,0.26,FALSE
28650,1000,0.3,FALSE
28651,900,0.32,FALSE
28652,1300,0.49,FALSE
28653,1300,0.59,FALSE
28654,1300,0.41,TRUE
28655,1300,0.25,FALSE
28656,1300,0.34,FALSE
28657,1300,0.31,TRUE
28658,1000,0.5,FALSE
28659,1100,0.3,FALSE
28660,1600,0.34,FALSE
28661,900,0.29,FALSE
28662,1300,0.29,FALSE
28663,900,0.47,FALSE
28664,1300,0.37,TRUE
28665,600,0.39,FALSE
28666,600,0.35,FALSE
28667,1000,0.47,FALSE
28668,900,0.54,FALSE
28669,900,0.35,FALSE
28670,1000,0.24,FALSE
28671,900,0.22,FALSE
28672,900,0.23,FALSE
28673,1300,0.57,TRUE
28674,1300,0.28,FALSE
28675,1300,0.33,TRUE
28676,1300,0.43,FALSE
28677,1400,0.26,FALSE
28678,900,0.45,FALSE
28679,500,0.46,FALSE
28680,1300,0.36,FALSE
28681,1000,0.39,TRUE
28682,900,0.56,FALSE
28683,1500,0.44,FALSE
28684,800,0.23,FALSE
28685,900,0.31,TRUE
28686,1000,0.2,FALSE
28687,1100,0.29,FALSE
28688,700,0.39,FALSE
28689,1000,0.34,FALSE
28690,1200,0.53,FALSE
28691,900,0.47,FALSE
28692,900,0.48,FALSE
28693,1100,0.37,FALSE
28694,1200,0.59,FALSE
28695,900,0.23,FALSE
28696,1400,0.47,FALSE
28697,1300,0.34,FALSE
28698,900,0.38,TRUE
28699,900,0.27,FALSE
28700,1300,0.36,TRUE
28701,1000,0.3,FALSE
28702,1000,0.42,FALSE
28703,500,0.62,FALSE
28704,1000,0.36,FALSE
28705,900,0.18,FALSE
28706,1000,0.32,FALSE
28707,900,0.59,FALSE
28708,1300,0.35,TRUE
28709,1100,0.38,FALSE
28710,1000,0.47,FALSE
28711,1500,0.5,FALSE
28712,1100,0.34,FALSE
28713,1100,0.34,FALSE
28714,700,0.19,FALSE
28715,1300,0.62,FALSE
28716,1300,0.29,TRUE
28717,1200,0.29,FALSE
28718,1300,0.32,FALSE
28719,900,0.42,FALSE
28720,1500,0.4,TRUE
28721,900,0.56,FALSE
28722,700,0.24,FALSE
28723,1000,0.43,FALSE
28724,1400,0.44,TRUE
28725,900,0.43,FALSE
28726,1300,0.39,FALSE
28727,900,0.38,FALSE
28728,900,0.43,FALSE
28729,900,0.37,FALSE
28730,1000,0.46,FALSE
28731,900,0.5,TRUE
28732,1000,0.25,FALSE
28733,1400,0.48,FALSE
28734,400,0.63,FALSE
28735,1300,0.23,FALSE
28736,900,0.54,FALSE
28737,900,0.22,FALSE
28738,900,0.48,FALSE
28739,900,0.48,FALSE
28740,1000,0.45,FALSE
28741,1500,0.29,FALSE
28742,900,0.27,FALSE
28743,1000,0.28,FALSE
28744,1400,0.28,FALSE
28745,900,0.59,FALSE
28746,900,0.4,FALSE
28747,1000,0.21,FALSE
28748,1300,0.28,FALSE
28749,1200,0.39,FALSE
28750,900,0.5,FALSE
28751,900,0.57,FALSE
28752,900,0.39,FALSE
28753,900,0.41,FALSE
28754,1000,0.43,FALSE
28755,900,0.4,FALSE
28756,1000,0.2,FALSE
28757,1300,0.5,FALSE
28758,1000,0.43,FALSE
28759,1000,0.29,FALSE
28760,1300,0.4,TRUE
28761,1000,0.34,FALSE
28762,700,0.28,FALSE
28763,1000,0.18,FALSE
28764,900,0.4,FALSE
28765,900,0.26,FALSE
28766,1300,0.45,FALSE
28767,900,0.46,FALSE
28768,1200,0.47,FALSE
28769,1300,0.36,FALSE
28770,900,0.62,FALSE
28771,1200,0.31,FALSE
28772,1000,0.24,FALSE
28773,1000,0.37,FALSE
28774,1300,0.32,FALSE
28775,1500,0.33,FALSE
28776,1600,0.49,FALSE
28777,1600,0.68,FALSE
28778,900,0.5,FALSE
28779,600,0.35,FALSE
28780,1500,0.5,FALSE
28781,900,0.49,FALSE
28782,1600,0.53,FALSE
28783,1300,0.39,FALSE
28784,1000,0.3,FALSE
28785,1000,0.38,FALSE
28786,1000,0.52,FALSE
28787,1000,0.33,TRUE
28788,1300,0.4,FALSE
28789,1000,0.56,TRUE
28790,700,0.27,FALSE
28791,1300,0.27,FALSE
28792,900,0.38,FALSE
28793,900,0.41,FALSE
28794,1300,0.27,FALSE
28795,1200,0.46,FALSE
28796,900,0.21,FALSE
28797,900,0.43,FALSE
28798,900,0.34,FALSE
28799,1300,0.27,FALSE
28800,1300,0.46,TRUE
28801,1400,0.48,FALSE
28802,900,0.47,FALSE
28803,900,0.44,FALSE
28804,900,0.46,FALSE
28805,1600,0.62,TRUE
28806,1300,0.47,FALSE
28807,1000,0.38,TRUE
28808,1000,0.25,FALSE
28809,1400,0.27,FALSE
28810,1300,0.35,TRUE
28811,1400,0.57,FALSE
28812,1300,0.35,FALSE
28813,1300,0.41,FALSE
28814,900,0.37,FALSE
28815,900,0.51,FALSE
28816,1000,0.48,FALSE
28817,900,0.33,FALSE
28818,1000,0.41,FALSE
28819,1100,0.62,FALSE
28820,1400,0.42,FALSE
28821,1300,0.33,FALSE
28822,900,0.32,FALSE
28823,900,0.44,FALSE
28824,1000,0.38,FALSE
28825,900,0.35,FALSE
28826,900,0.26,FALSE
28827,1500,0.56,TRUE
28828,900,0.41,FALSE
28829,1000,0.51,FALSE
28830,1000,0.41,FALSE
28831,1300,0.52,FALSE
28832,900,0.35,FALSE
28833,1100,0.33,FALSE
28834,1600,0.59,FALSE
28835,1000,0.28,FALSE
28836,1300,0.44,FALSE
28837,1600,0.38,TRUE
28838,1200,0.4,FALSE
28839,1100,0.38,FALSE
28840,1200,0.3,FALSE
28841,1200,0.46,FALSE
28842,1300,0.43,FALSE
28843,1300,0.42,FALSE
28844,900,0.53,FALSE
28845,1400,0.46,FALSE
28846,600,0.29,FALSE
28847,1300,0.35,FALSE
28848,1400,0.45,FALSE
28849,1300,0.58,FALSE
28850,900,0.58,FALSE
28851,1500,0.41,FALSE
28852,1000,0.21,FALSE
28853,1000,0.46,FALSE
28854,1000,0.34,FALSE
28855,1200,0.42,FALSE
28856,1300,0.39,FALSE
28857,1100,0.38,TRUE
28858,1600,0.39,FALSE
28859,900,0.78,FALSE
28860,700,0.25,FALSE
28861,1300,0.46,TRUE
28862,1300,0.3,FALSE
28863,900,0.49,FALSE
28864,900,0.56,FALSE
28865,400,0.38,FALSE
28866,900,0.52,FALSE
28867,1300,0.37,FALSE
28868,800,0.56,FALSE
28869,1300,0.29,FALSE
28870,1400,0.57,FALSE
28871,1300,0.34,FALSE
28872,1400,0.42,FALSE
28873,1000,0.33,FALSE
28874,1000,0.3,FALSE
28875,1000,0.49,FALSE
28876,1300,0.26,FALSE
28877,1400,0.31,FALSE
28878,1500,0.61,FALSE
28879,1300,0.37,FALSE
28880,900,0.25,FALSE
28881,900,0.38,TRUE
28882,1300,0.43,FALSE
28883,1000,0.42,TRUE
28884,900,0.32,FALSE
28885,1000,0.42,TRUE
28886,1400,0.5,FALSE
28887,1000,0.51,FALSE
28888,1400,0.46,TRUE
28889,900,0.38,FALSE
28890,600,0.49,FALSE
28891,1000,0.37,FALSE
28892,1300,0.26,FALSE
28893,1300,0.39,FALSE
28894,1200,0.36,FALSE
28895,1400,0.31,TRUE
28896,900,0.51,FALSE
28897,1300,0.36,FALSE
28898,1000,0.61,FALSE
28899,900,0.73,FALSE
28900,1300,0.37,FALSE
28901,1000,0.48,FALSE
28902,1300,0.58,FALSE
28903,1300,0.56,TRUE
28904,900,0.48,FALSE
28905,900,0.39,FALSE
28906,1000,0.35,FALSE
28907,1000,0.28,FALSE
28908,900,0.52,FALSE
28909,900,0.24,FALSE
28910,1200,0.31,FALSE
28911,1500,0.4,FALSE
28912,1000,0.24,FALSE
28913,1100,0.22,FALSE
28914,1300,0.25,FALSE
28915,1300,0.32,FALSE
28916,900,0.55,FALSE
28917,1300,0.48,FALSE
28918,900,0.61,FALSE
28919,1400,0.46,FALSE
28920,1300,0.6,TRUE
28921,1500,0.58,TRUE
28922,1600,0.54,FALSE
28923,1000,0.2,FALSE
28924,1000,0.3,FALSE
28925,900,0.49,FALSE
28926,900,0.38,FALSE
28927,1000,0.21,FALSE
28928,1300,0.32,FALSE
28929,1300,0.41,FALSE
28930,1400,0.46,FALSE
28931,900,0.56,TRUE
28932,900,0.32,FALSE
28933,1300,0.33,FALSE
28934,1000,0.42,FALSE
28935,900,0.42,FALSE
28936,900,0.36,FALSE
28937,1000,0.38,FALSE
28938,1000,0.37,FALSE
28939,900,0.28,FALSE
28940,900,0.57,FALSE
28941,1300,0.42,FALSE
28942,1000,0.39,FALSE
28943,900,0.51,FALSE
28944,1000,0.4,FALSE
28945,1600,0.48,TRUE
28946,1000,0.55,FALSE
28947,400,0.27,FALSE
28948,900,0.6,FALSE
28949,1300,0.3,FALSE
28950,900,0.54,FALSE
28951,1300,0.61,TRUE
28952,1300,0.38,FALSE
28953,1000,0.25,FALSE
28954,1300,0.34,TRUE
28955,500,0.72,FALSE
28956,900,0.36,FALSE
28957,900,0.44,FALSE
28958,1300,0.44,FALSE
28959,1000,0.29,FALSE
28960,1300,0.22,FALSE
28961,1300,0.4,FALSE
28962,900,0.43,FALSE
28963,1300,0.28,FALSE
28964,400,0.59,FALSE
28965,1300,0.33,FALSE
28966,1000,0.56,FALSE
28967,1300,0.42,FALSE
28968,1400,0.39,TRUE
28969,1000,0.33,FALSE
28970,1000,0.46,FALSE
28971,900,0.52,FALSE
28972,1000,0.3,FALSE
28973,1300,0.49,FALSE
28974,1300,0.36,FALSE
28975,1300,0.58,FALSE
28976,900,0.57,FALSE
28977,1000,0.44,FALSE
28978,1500,0.45,TRUE
28979,1400,0.5,FALSE
28980,1400,0.52,TRUE
28981,700,0.43,FALSE
28982,900,0.43,FALSE
28983,1000,0.45,FALSE
28984,1300,0.36,TRUE
28985,1200,0.35,FALSE
28986,1000,0.36,FALSE
28987,1300,0.66,FALSE
28988,1000,0.34,FALSE
28989,900,0.6,FALSE
28990,900,0.28,FALSE
28991,1000,0.29,FALSE
28992,800,0.38,FALSE
28993,900,0.36,FALSE
28994,1300,0.31,FALSE
28995,1300,0.26,FALSE
28996,1400,0.46,FALSE
28997,1300,0.44,FALSE
28998,500,0.53,TRUE
28999,1300,0.58,TRUE
29000,1000,0.24,FALSE
29001,1000,0.49,FALSE
29002,1600,0.6,FALSE
29003,1000,0.59,FALSE
29004,400,0.76,FALSE
29005,400,0.28,FALSE
29006,900,0.46,FALSE
29007,900,0.56,FALSE
29008,1000,0.4,FALSE
29009,1000,0.43,FALSE
29010,900,0.54,FALSE
29011,900,0.36,FALSE
29012,1000,0.26,FALSE
29013,900,0.41,TRUE
29014,1000,0.6,FALSE
29015,1300,0.4,FALSE
29016,1300,0.33,FALSE
29017,1000,0.52,FALSE
29018,1300,0.52,FALSE
29019,900,0.28,FALSE
29020,800,0.23,FALSE
29021,1300,0.32,FALSE
29022,1000,0.44,FALSE
29023,1400,0.43,FALSE
29024,1000,0.48,FALSE
29025,400,0.28,FALSE
29026,900,0.43,FALSE
29027,1100,0.68,FALSE
29028,1300,0.24,FALSE
29029,900,0.35,FALSE
29030,1400,0.36,FALSE
29031,900,0.55,TRUE
29032,1000,0.41,FALSE
29033,1500,0.41,TRUE
29034,1300,0.39,FALSE
29035,1000,0.51,FALSE
29036,500,0.6,FALSE
29037,1300,0.58,FALSE
29038,1600,0.62,TRUE
29039,1200,0.4,FALSE
29040,1300,0.51,FALSE
29041,1300,0.35,FALSE
29042,1100,0.32,FALSE
29043,1100,0.28,FALSE
29044,1000,0.58,FALSE
29045,1000,0.23,FALSE
29046,1000,0.43,FALSE
29047,1200,0.33,TRUE
29048,900,0.31,FALSE
29049,1000,0.33,FALSE
29050,1000,0.54,FALSE
29051,900,0.39,FALSE
29052,900,0.53,FALSE
29053,900,0.45,FALSE
29054,900,0.43,FALSE
29055,900,0.45,FALSE
29056,700,0.58,FALSE
29057,900,0.34,FALSE
29058,900,0.38,FALSE
29059,1000,0.44,FALSE
29060,900,0.2,FALSE
29061,900,0.28,FALSE
29062,1400,0.42,FALSE
29063,1000,0.51,TRUE
29064,1300,0.32,FALSE
29065,900,0.38,FALSE
29066,900,0.2,FALSE
29067,1000,0.19,FALSE
29068,1300,0.4,FALSE
29069,1300,0.52,FALSE
29070,1300,0.26,FALSE
29071,1300,0.58,FALSE
29072,1300,0.33,FALSE
29073,1000,0.27,FALSE
29074,1000,0.51,FALSE
29075,1500,0.41,FALSE
29076,1400,0.61,FALSE
29077,1000,0.39,FALSE
29078,600,0.38,FALSE
29079,700,0.35,FALSE
29080,1000,0.56,FALSE
29081,300,0.61,FALSE
29082,1300,0.31,FALSE
29083,1300,0.44,FALSE
29084,900,0.34,FALSE
29085,1000,0.65,FALSE
29086,1100,0.24,FALSE
29087,900,0.44,FALSE
29088,1100,0.45,FALSE
29089,1000,0.5,TRUE
29090,1300,0.23,FALSE
29091,1000,0.23,FALSE
29092,1000,0.48,FALSE
29093,1200,0.39,FALSE
29094,1000,0.39,TRUE
29095,1400,0.39,FALSE
29096,900,0.27,TRUE
29097,1300,0.4,TRUE
29098,1600,0.52,FALSE
29099,1300,0.22,FALSE
29100,1100,0.32,TRUE
29101,900,0.23,FALSE
29102,900,0.51,FALSE
29103,900,0.31,FALSE
29104,600,0.63,FALSE
29105,1000,0.37,TRUE
29106,900,0.52,FALSE
29107,1400,0.4,FALSE
29108,1300,0.47,TRUE
29109,900,0.43,FALSE
29110,600,0.28,FALSE
29111,900,0.34,FALSE
29112,900,0.22,FALSE
29113,900,0.19,FALSE
29114,1400,0.42,FALSE
29115,1200,0.4,FALSE
29116,1000,0.44,FALSE
29117,600,0.19,FALSE
29118,900,0.6,FALSE
29119,1300,0.55,FALSE
29120,900,0.41,FALSE
29121,1600,0.36,FALSE
29122,1300,0.49,FALSE
29123,1000,0.24,FALSE
29124,1300,0.27,FALSE
29125,1100,0.24,FALSE
29126,1300,0.38,FALSE
29127,1300,0.52,TRUE
29128,900,0.38,FALSE
29129,1300,0.37,FALSE
29130,1300,0.34,FALSE
29131,1400,0.4,FALSE
29132,1000,0.27,FALSE
29133,1000,0.36,TRUE
29134,900,0.3,FALSE
29135,1300,0.49,FALSE
29136,1300,0.51,FALSE
29137,900,0.39,FALSE
29138,1300,0.34,FALSE
29139,1400,0.4,FALSE
29140,1000,0.34,FALSE
29141,900,0.36,TRUE
29142,1300,0.62,FALSE
29143,1300,0.34,FALSE
29144,1000,0.24,FALSE
29145,1000,0.45,FALSE
29146,900,0.27,FALSE
29147,1000,0.36,FALSE
29148,1400,0.53,TRUE
29149,1400,0.49,FALSE
29150,900,0.54,FALSE
29151,1000,0.18,FALSE
29152,900,0.37,FALSE
29153,900,0.34,FALSE
29154,1000,0.39,FALSE
29155,1600,0.34,FALSE
29156,1300,0.49,TRUE
29157,1000,0.44,FALSE
29158,1200,0.46,FALSE
29159,1100,0.4,FALSE
29160,900,0.44,FALSE
29161,1300,0.44,FALSE
29162,700,0.29,FALSE
29163,1000,0.45,FALSE
29164,1400,0.41,TRUE
29165,900,0.29,FALSE
29166,1000,0.46,TRUE
29167,900,0.32,FALSE
29168,1500,0.55,TRUE
29169,1200,0.65,TRUE
29170,1300,0.4,FALSE
29171,1000,0.47,FALSE
29172,1000,0.52,FALSE
29173,900,0.35,FALSE
29174,1300,0.32,FALSE
29175,1400,0.33,TRUE
29176,900,0.51,FALSE
29177,1000,0.22,FALSE
29178,900,0.29,FALSE
29179,1300,0.46,FALSE
29180,1000,0.4,FALSE
29181,900,0.33,FALSE
29182,700,0.54,FALSE
29183,900,0.44,FALSE
29184,900,0.32,FALSE
29185,1000,0.4,TRUE
29186,600,0.64,FALSE
29187,1300,0.39,FALSE
29188,600,0.22,FALSE
29189,1300,0.32,FALSE
29190,1600,0.51,FALSE
29191,1300,0.47,FALSE
29192,1300,0.33,TRUE
29193,1500,0.5,TRUE
29194,700,0.3,FALSE
29195,1100,0.36,FALSE
29196,900,0.6,FALSE
29197,1000,0.71,FALSE
29198,1300,0.44,FALSE
29199,1400,0.34,TRUE
29200,1200,0.45,FALSE
29201,400,0.56,FALSE
29202,1000,0.43,FALSE
29203,900,0.31,FALSE
29204,1300,0.47,FALSE
29205,1000,0.49,FALSE
29206,1400,0.36,FALSE
29207,1000,0.43,FALSE
29208,1400,0.4,FALSE
29209,1100,0.44,FALSE
29210,1400,0.24,FALSE
29211,600,0.44,FALSE
29212,1300,0.52,FALSE
29213,900,0.34,FALSE
29214,900,0.3,FALSE
29215,900,0.38,FALSE
29216,1400,0.34,FALSE
29217,1400,0.53,FALSE
29218,1300,0.58,TRUE
29219,1300,0.55,FALSE
29220,1400,0.46,FALSE
29221,900,0.32,FALSE
29222,1200,0.41,FALSE
29223,1000,0.25,FALSE
29224,1000,0.4,FALSE
29225,1000,0.42,FALSE
29226,1100,0.28,TRUE
29227,900,0.38,FALSE
29228,1300,0.42,FALSE
29229,1100,0.23,FALSE
29230,1400,0.33,FALSE
29231,1400,0.5,TRUE
29232,1400,0.28,FALSE
29233,1400,0.45,TRUE
29234,900,0.4,FALSE
29235,1100,0.35,FALSE
29236,1000,0.31,FALSE
29237,1300,0.29,FALSE
29238,1200,0.36,FALSE
29239,1400,0.33,FALSE
29240,1200,0.36,FALSE
29241,1200,0.42,FALSE
29242,900,0.31,FALSE
29243,1300,0.58,FALSE
29244,900,0.43,TRUE
29245,1400,0.63,TRUE
29246,600,0.25,FALSE
29247,1300,0.62,FALSE
29248,1400,0.27,FALSE
29249,1300,0.64,FALSE
29250,1400,0.33,FALSE
29251,1300,0.45,FALSE
29252,1400,0.45,FALSE
29253,1000,0.51,FALSE
29254,900,0.27,FALSE
29255,1000,0.27,FALSE
29256,1100,0.32,TRUE
29257,1000,0.18,FALSE
29258,1400,0.53,FALSE
29259,1000,0.43,TRUE
29260,1000,0.5,FALSE
29261,900,0.72,FALSE
29262,1300,0.35,FALSE
29263,1300,0.35,FALSE
29264,900,0.4,TRUE
29265,900,0.55,FALSE
29266,1600,0.41,FALSE
29267,1300,0.54,FALSE
29268,700,0.3,FALSE
29269,900,0.35,FALSE
29270,1000,0.35,FALSE
29271,900,0.44,FALSE
29272,700,0.29,FALSE
29273,900,0.51,FALSE
29274,900,0.3,FALSE
29275,1000,0.29,FALSE
29276,1300,0.37,FALSE
29277,900,0.23,FALSE
29278,1300,0.49,FALSE
29279,1100,0.56,FALSE
29280,700,0.22,FALSE
29281,1300,0.42,FALSE
29282,900,0.64,TRUE
